Model Name,Layers,Total Parameters,Total MACs,Network Type,Input Size,Avrg_RAM,Avrg_SWAP,Avrg_IRAM,Avrg_CPU,Avrg_GPU,Avrg_EMC_FREQ,Avrg_APE,Avrg_PMIC,Avrg_POM_5V_IN,Avrg_POM_5V_GPU,Avrg_POM_5V_CPU,Avrg_AO,Avrg_THERMAL,Avrg_PLL,Avrg_GPU_TEMP,Avrg_CPU_TEMP,Total_POM_5V_IN,Total_POM_5V_GPU,Total_POM_5V_CPU,num_inferences,average_latency(ms),GPU_energy_per_inference,CPU_energy_per_inference
convnet_L3_F704_K4x4_W45,3,32115786,35879830986,ConvNet,45,1814.844827586207,373.0,0.0,1.6982758620689655,98.32758620689656,16.844827586206897,25.0,50.0,6981.0,4912.379310344828,121.05172413793105,43.79032258064516,33.59027777777778,27.89655172413793,31.677419354838708,35.648648648648646,404898.0,284918.0,7021.0,155.0,386.97920322418213,1838.1806451612904,45.29677419354839
convnet_L3_F704_K4x4_W50,3,35670986,43830676746,ConvNet,50,1825.0,373.0,0.0,1.576271186440678,98.52542372881356,17.203389830508474,25.0,50.0,7001.016949152542,4899.203389830508,127.35593220338984,43.69230769230769,33.76704545454545,27.852941176470587,31.75862068965517,35.666666666666664,413060.0,289053.0,7514.0,127.0,474.1604995727539,2276.0078740157483,59.16535433070866
convnet_L3_F736_K1x1_W95,3,76167178,10952504330,ConvNet,95,2326.1525423728813,373.0,0.0,3.7542372881355934,94.9322033898305,37.03389830508475,25.0,50.0,5734.067796610169,3272.2033898305085,136.05084745762713,38.23333333333333,30.31382978723404,25.925925925925927,29.06451612903226,31.57692307692308,338310.0,193060.0,8027.0,233.0,257.14675664901733,828.5836909871244,34.45064377682404
convnet_L3_F736_K1x1_W100,3,83784778,12075036810,ConvNet,100,2397.4406779661017,373.0,0.0,2.9745762711864407,95.72881355932203,34.101694915254235,25.0,50.0,5717.338983050848,3317.542372881356,139.98305084745763,39.16666666666666,31.051020408163264,26.52,29.724137931034484,32.625,337323.0,195735.0,8259.0,223.0,268.8717627525329,877.7354260089686,37.035874439461885
convnet_L3_F736_K2x2_W45,3,25806378,12001714282,ConvNet,45,2035.0,373.0,0.0,3.601694915254237,96.52542372881356,28.220338983050848,25.0,50.0,6359.64406779661,4023.6101694915255,133.66101694915255,40.24285714285714,31.361702127659573,26.44117647058824,29.84375,33.166666666666664,375219.0,237393.0,7886.0,307.0,195.3966283798217,773.2671009771987,25.68729641693811
convnet_L3_F736_K2x2_W50,3,29964778,14394976522,ConvNet,50,2052.0677966101694,373.0,0.0,3.7754237288135593,96.49152542372882,27.203389830508478,25.0,50.0,6585.932203389831,4260.35593220339,142.38983050847455,41.07142857142857,32.07142857142857,26.80952380952381,30.37037037037037,33.9,388570.0,251361.0,8401.0,284.0,210.4790377616882,885.0739436619718,29.580985915492956
convnet_L3_F736_K2x2_W55,3,34491178,17005837162,ConvNet,55,2075.0,373.0,0.0,3.292372881355932,97.98305084745763,22.338983050847457,25.0,50.0,6554.525423728814,4366.64406779661,146.0677966101695,41.91379310344828,32.10106382978724,26.96551724137931,30.61290322580645,34.0,386717.0,257632.0,8618.0,253.0,237.64182567596433,1018.3083003952569,34.06324110671937
convnet_L3_F736_K2x2_W60,3,39385578,19834296202,ConvNet,60,2090.322033898305,373.0,0.0,3.2161016949152543,97.71186440677968,24.338983050847457,25.0,50.0,6701.949152542373,4451.983050847458,157.42372881355934,41.564516129032256,32.0406976744186,26.88571428571429,30.52,34.23529411764706,395415.0,262667.0,9288.0,209.0,287.16131925582886,1256.77990430622,44.44019138755981
convnet_L3_F736_K2x2_W65,3,44647978,22880353642,ConvNet,65,2112.9491525423728,373.0,0.0,3.0338983050847457,96.33898305084746,25.16949152542373,25.0,50.0,6742.084745762712,4505.440677966101,129.25423728813558,42.0,32.4,26.939393939393938,30.892857142857142,33.96875,397783.0,265821.0,7626.0,184.0,326.4271879196167,1444.679347826087,41.44565217391305
convnet_L3_F736_K2x2_W70,3,50278378,26144009482,ConvNet,70,2137.93220338983,373.0,0.0,3.1313559322033897,96.23728813559322,24.322033898305083,25.0,50.0,6562.71186440678,4341.118644067797,132.61016949152545,41.41891891891892,32.18125,27.285714285714285,30.52777777777778,34.256410256410255,387200.0,256126.0,7824.0,162.0,371.47500038146967,1581.0246913580247,48.2962962962963
convnet_L3_F736_K2x2_W75,3,56276778,29625263722,ConvNet,75,2160.0,373.0,0.0,2.0,97.91525423728814,23.23728813559322,25.0,50.0,6540.9152542372885,4390.71186440678,124.77966101694916,41.642857142857146,32.12234042553192,26.956521739130437,30.63636363636364,34.088235294117645,385914.0,259052.0,7362.0,144.0,417.9678463935852,1798.9722222222222,51.125
convnet_L3_F736_K2x2_W80,3,62643178,33324116362,ConvNet,80,2213.135593220339,373.0,0.0,3.1313559322033897,98.10169491525424,25.23728813559322,25.0,50.0,6762.474576271186,4503.542372881356,127.91525423728814,41.66129032258065,32.40625,27.08695652173913,30.8125,34.18518518518518,398986.0,265709.0,7547.0,129.0,468.4501051902771,2059.7596899224804,58.50387596899225
convnet_L3_F736_K2x2_W85,3,69377578,37240567402,ConvNet,85,2267.830508474576,373.0,0.0,1.7966101694915255,98.23728813559322,25.322033898305083,25.0,50.0,6680.457627118644,4473.389830508475,129.45762711864407,41.72857142857143,32.470238095238095,27.2,31.043478260869566,34.3235294117647,394147.0,263930.0,7638.0,115.0,525.7944798469543,2295.0434782608695,66.41739130434783
convnet_L3_F736_K2x2_W90,3,76479978,41374616842,ConvNet,90,2330.1186440677966,373.0,0.0,2.5296610169491527,97.47457627118644,25.8135593220339,25.0,50.0,6671.627118644068,4433.322033898305,130.84745762711864,41.61764705882353,32.58673469387755,27.0625,30.75,34.166666666666664,393626.0,261566.0,7720.0,104.0,579.9711084365845,2515.0576923076924,74.23076923076923
convnet_L3_F736_K2x2_W95,3,83950378,45726264682,ConvNet,95,2399.9137931034484,373.0,0.0,2.2413793103448274,99.0,25.844827586206897,25.0,50.0,6697.741379310345,4478.327586206897,124.70689655172414,41.642857142857146,32.20108695652174,27.0,30.5625,34.064516129032256,388469.0,259743.0,7233.0,94.0,642.6846146583557,2763.223404255319,76.94680851063829
convnet_L3_F736_K3x3_W35,3,18788618,11980460810,ConvNet,35,1825.9137931034484,373.0,0.0,4.064655172413793,95.10344827586206,52.44827586206897,25.0,50.0,7382.293103448276,4620.706896551724,122.96551724137932,42.28125,32.91860465116279,27.76923076923077,31.466666666666665,34.705882352941174,428173.0,268001.0,7132.0,519.0,116.19322776794431,516.3795761078998,13.741811175337187
convnet_L3_F736_K3x3_W40,3,21548618,15647948810,ConvNet,40,1839.033898305085,373.0,0.0,3.444915254237288,94.3728813559322,55.22033898305085,25.0,50.0,7765.305084745762,4911.881355932203,137.01694915254237,42.87931034482759,33.416666666666664,28.25,31.681818181818183,35.266666666666666,458153.0,289801.0,8084.0,500.0,120.2025127410888,579.602,16.168
convnet_L3_F736_K3x3_W45,3,24676618,19804435210,ConvNet,45,1851.0,373.0,0.0,3.593220338983051,95.135593220339,55.22033898305085,25.0,50.0,7691.796610169492,4854.474576271186,140.88135593220338,42.86842105263158,33.5625,28.3,31.928571428571427,35.233333333333334,453816.0,286414.0,8312.0,416.0,143.6860537528991,688.4951923076923,19.98076923076923
convnet_L3_F736_K3x3_W50,3,28172618,24449920010,ConvNet,50,1867.0,373.0,0.0,3.2838983050847457,98.9322033898305,55.08474576271186,25.0,50.0,7535.28813559322,4672.084745762712,131.6271186440678,42.46774193548387,33.1968085106383,27.85185185185185,31.75757575757576,35.06896551724138,444582.0,275653.0,7766.0,280.0,214.2076778411865,984.475,27.735714285714284
convnet_L3_F736_K3x3_W55,3,32036618,29584403210,ConvNet,55,1882.0,373.0,0.0,2.296610169491525,95.71186440677968,55.57627118644068,25.0,50.0,7752.372881355932,4921.559322033899,132.16949152542372,43.12068965517241,33.59803921568628,28.28,32.15151515151515,35.51351351351352,457390.0,290372.0,7798.0,270.0,221.29793167114258,1075.4518518518519,28.881481481481483
convnet_L3_F736_K3x3_W60,3,36268618,35207884810,ConvNet,60,1903.0,373.0,0.0,2.8922413793103448,96.65517241379312,57.22413793103448,25.0,50.0,7902.568965517241,5044.793103448276,121.6896551724138,43.3,33.71938775510204,28.22222222222222,32.10344827586207,35.68421052631579,458349.0,292598.0,7058.0,237.0,252.96538591384888,1234.590717299578,29.780590717299578
convnet_L3_F736_K3x3_W65,3,40868618,41320364810,ConvNet,65,1940.0,373.0,0.0,2.656779661016949,97.94915254237289,55.440677966101696,25.0,50.0,7590.881355932203,4715.508474576272,123.42372881355932,42.98275862068966,33.34782608695652,28.33333333333333,31.7,35.064516129032256,447862.0,278215.0,7282.0,174.0,345.4346799850464,1598.9367816091954,41.85057471264368
convnet_L3_F736_K3x3_W70,3,45836618,47921843210,ConvNet,70,1984.0,373.0,0.0,2.461864406779661,97.8135593220339,52.32203389830509,25.0,50.0,7734.033898305085,4931.864406779661,146.08474576271186,42.9,33.88333333333333,28.55555555555556,31.96153846153846,35.64102564102564,456308.0,290980.0,8619.0,176.0,341.3413977622986,1653.2954545454545,48.97159090909091
convnet_L3_F736_K4x4_W25,3,23142058,13144639850,ConvNet,25,1776.844827586207,373.0,0.0,3.056034482758621,96.29310344827586,12.620689655172416,25.0,50.0,6411.948275862069,4444.982758620689,125.8793103448276,43.11538461538461,33.276595744680854,27.46153846153846,31.3,35.24,371893.0,257809.0,7301.0,372.0,162.8189730644226,693.0349462365591,19.626344086021504
convnet_L3_F736_K4x4_W30,3,25386858,18357886090,ConvNet,30,1784.0,373.0,0.0,2.351694915254237,97.98305084745763,10.813559322033898,25.0,50.0,6595.457627118644,4694.457627118644,123.64406779661016,42.7,32.90217391304348,27.0,30.96551724137931,34.93333333333333,389132.0,276973.0,7295.0,292.0,205.9614038467407,948.5376712328767,24.982876712328768
convnet_L3_F736_K4x4_W35,3,27999658,24440090730,ConvNet,35,1792.4915254237287,373.0,0.0,1.7627118644067796,97.32203389830508,12.71186440677966,25.0,50.0,6550.372881355932,4619.966101694915,122.9322033898305,42.3,32.520833333333336,26.848484848484848,30.735294117647054,34.717948717948715,386472.0,272578.0,7253.0,215.0,280.8177995681762,1267.8046511627906,33.734883720930235
convnet_L3_F736_K4x4_W40,3,30980458,31391253770,ConvNet,40,1806.0,373.0,0.0,1.7161016949152543,97.96610169491524,14.59322033898305,25.0,50.0,6757.9152542372885,4761.847457627118,124.135593220339,42.65384615384615,32.77840909090909,26.76,30.703703703703702,34.6551724137931,398717.0,280949.0,7324.0,171.0,351.9796347618103,1642.9766081871346,42.83040935672515
convnet_L3_F736_K4x4_W45,3,34329258,39211375210,ConvNet,45,1819.0,373.0,0.0,1.694915254237288,97.54237288135592,12.745762711864408,25.0,50.0,6595.542372881356,4660.932203389831,129.8135593220339,42.833333333333336,32.6484375,26.96296296296296,30.92,34.875,389137.0,274995.0,7659.0,139.0,433.2354402542114,1978.3812949640287,55.10071942446043
convnet_L3_F736_K4x4_W50,3,38046058,47900455050,ConvNet,50,1837.864406779661,373.0,0.0,1.4703389830508475,97.94915254237289,12.305084745762713,25.0,50.0,6698.186440677966,4769.627118644068,124.32203389830508,43.05,32.71052631578947,27.02857142857143,30.96875,35.05555555555556,395193.0,281408.0,7335.0,115.0,524.4853234291077,2447.026086956522,63.78260869565217
convnet_L3_F768_K1x1_W90,3,71963146,10758147082,ConvNet,90,2289.7966101694915,373.0,0.0,4.072033898305085,96.79661016949152,30.45762711864407,25.0,50.0,5700.271186440678,3344.2203389830506,136.01694915254237,38.25757575757576,29.791666666666668,25.285714285714285,28.485714285714284,31.0,336316.0,197309.0,8025.0,275.0,219.0456509590149,717.4872727272727,29.181818181818183
convnet_L3_F768_K1x1_W95,3,79527946,11920269322,ConvNet,95,2356.271186440678,373.0,0.0,3.1440677966101696,95.6271186440678,30.135593220338983,25.0,50.0,5652.932203389831,3358.694915254237,124.135593220339,37.97368421052632,29.289772727272727,24.96551724137931,28.142857142857142,30.65625,333523.0,198163.0,7324.0,246.0,243.3517360687256,805.540650406504,29.772357723577237
convnet_L3_F768_K1x1_W100,3,87476746,13141988362,ConvNet,100,2426.9655172413795,373.0,0.0,3.5172413793103448,95.60344827586206,30.517241379310345,25.0,50.0,5684.068965517241,3341.4310344827586,129.3448275862069,38.23529411764706,30.28125,25.97058823529412,29.3,31.666666666666668,329676.0,193803.0,7502.0,225.0,266.0794043540954,861.3466666666667,33.34222222222222
convnet_L3_F768_K2x2_W40,3,23169802,10697309194,ConvNet,40,2022.0,373.0,0.0,3.3559322033898304,96.69491525423727,25.28813559322034,25.0,50.0,6082.135593220339,3873.6101694915255,125.15254237288136,39.35714285714285,30.282608695652176,25.83333333333333,28.952380952380956,32.07142857142857,358846.0,228543.0,7384.0,310.0,193.1079268455505,737.2354838709678,23.81935483870968
convnet_L3_F768_K2x2_W45,3,27125002,13065871114,ConvNet,45,2039.0,373.0,0.0,3.7288135593220337,87.62711864406779,26.35593220338983,25.0,50.0,5584.203389830508,3111.084745762712,132.84745762711864,38.08064516129032,31.178571428571427,26.161290322580644,29.48,31.48,329468.0,183554.0,7838.0,296.0,202.3540043830871,620.1148648648649,26.47972972972973
convnet_L3_F768_K2x2_W50,3,31464202,15671322634,ConvNet,50,2060.0,373.0,0.0,3.5296610169491527,96.83050847457628,21.28813559322034,25.0,50.0,6505.254237288135,4375.847457627118,123.79661016949152,41.14516129032258,31.68617021276596,26.51515151515152,30.08823529411765,33.44444444444444,383810.0,258175.0,7304.0,278.0,215.6658458709716,928.6870503597122,26.27338129496403
convnet_L3_F768_K2x2_W55,3,36187402,18513663754,ConvNet,55,2075.593220338983,373.0,0.0,2.6737288135593222,92.1186440677966,21.440677966101696,25.0,50.0,6241.627118644068,4160.3050847457625,135.27118644067798,40.5,31.67391304347826,26.620689655172413,30.03703703703704,33.41935483870968,368256.0,245458.0,7981.0,239.0,251.02835416793818,1027.020920502092,33.39330543933055
convnet_L3_F768_K2x2_W60,3,41294602,21592894474,ConvNet,60,2100.084745762712,373.0,0.0,2.3559322033898304,94.05084745762711,28.59322033898305,25.0,50.0,6642.762711864407,4363.796610169492,133.57627118644066,40.9,31.64423076923077,26.64,30.303030303030305,33.34375,391923.0,257464.0,7881.0,187.0,320.61140537261963,1376.8128342245989,42.144385026737964
convnet_L3_F768_K2x2_W65,3,46785802,24909014794,ConvNet,65,2121.0,373.0,0.0,2.699152542372881,96.69491525423727,23.45762711864407,25.0,50.0,6670.338983050848,4469.966101694915,145.5593220338983,41.47142857142857,31.863636363636363,26.727272727272727,30.357142857142858,34.03225806451613,393550.0,263728.0,8588.0,172.0,349.22799825668335,1533.3023255813953,49.93023255813954
convnet_L3_F768_K2x2_W70,3,52661002,28462024714,ConvNet,70,2145.0,373.0,0.0,2.016949152542373,97.38983050847456,23.372881355932204,25.0,50.0,6693.966101694915,4536.457627118644,137.27118644067798,41.13157894736842,31.92222222222222,26.727272727272727,30.4,34.03448275862069,394944.0,267651.0,8099.0,151.0,398.485414981842,1772.523178807947,53.63576158940398
convnet_L3_F768_K2x2_W75,3,58920202,32251924234,ConvNet,75,2181.0,373.0,0.0,2.9237288135593222,96.77966101694916,23.728813559322035,25.0,50.0,6616.864406779661,4411.9152542372885,134.54237288135593,41.76470588235294,31.884146341463413,26.821428571428573,30.344827586206897,33.6551724137931,390395.0,260303.0,7938.0,133.0,452.7761650085449,1957.1654135338347,59.68421052631579
convnet_L3_F768_K2x2_W80,3,65563402,36278713354,ConvNet,80,2236.0677966101694,373.0,0.0,2.792372881355932,98.0,23.93220338983051,25.0,50.0,6668.677966101695,4449.762711864407,125.6271186440678,41.08620689655172,31.93888888888889,26.814814814814813,30.45833333333333,34.0,393452.0,262536.0,7412.0,119.0,504.153106212616,2206.18487394958,62.285714285714285
convnet_L3_F768_K2x2_W85,3,72590602,40542392074,ConvNet,85,2300.0,373.0,0.0,2.7838983050847457,98.15254237288136,24.1864406779661,25.0,50.0,6792.271186440678,4559.661016949152,155.864406779661,41.63333333333333,32.24074074074074,26.75757575757576,30.666666666666668,34.027027027027025,400744.0,269020.0,9196.0,107.0,564.2486023902893,2514.2056074766356,85.94392523364486
convnet_L3_F768_K2x2_W90,3,80001802,45042960394,ConvNet,90,2362.983050847457,373.0,0.0,1.6228813559322033,98.3728813559322,24.372881355932204,25.0,50.0,6687.9152542372885,4519.8983050847455,122.0,41.189655172413794,31.89375,26.735294117647054,30.38888888888889,34.0,394587.0,266674.0,7198.0,97.0,622.606508731842,2749.216494845361,74.20618556701031
convnet_L3_F768_K2x2_W95,3,87797002,49780418314,ConvNet,95,2432.0169491525426,373.0,0.0,1.923728813559322,97.05084745762711,24.440677966101696,25.0,50.0,6602.135593220339,4427.067796610169,133.33898305084745,41.30645161290322,31.8546511627907,26.8125,30.44117647058824,34.166666666666664,389526.0,261197.0,7867.0,87.0,689.6701097488403,3002.264367816092,90.42528735632185
convnet_L3_F768_K3x3_W35,3,20047882,13043251210,ConvNet,35,1839.0,373.0,0.0,4.0423728813559325,94.77966101694916,52.54237288135593,25.0,50.0,7464.016949152542,4641.762711864407,150.54237288135593,42.3,32.82608695652174,27.62857142857143,31.366666666666667,34.714285714285715,440377.0,273864.0,8882.0,480.0,125.5011534690857,570.55,18.504166666666666
convnet_L3_F768_K3x3_W40,3,22927882,17036083210,ConvNet,40,1848.4035087719296,373.0,0.0,4.026315789473684,94.80701754385964,56.10526315789474,25.0,50.0,7817.508771929824,4947.456140350877,124.71929824561404,43.04838709677419,33.22560975609756,27.666666666666668,31.689655172413797,35.064516129032256,445598.0,282005.0,7109.0,467.0,127.9688382148742,603.865096359743,15.222698072805139
convnet_L3_F768_K3x3_W45,3,26191882,21561292810,ConvNet,45,1861.0169491525423,373.0,0.0,3.559322033898305,95.15254237288136,54.59322033898305,25.0,50.0,7690.915254237288,4834.813559322034,132.32203389830508,42.62903225806452,33.19047619047619,27.892857142857142,31.735294117647054,35.142857142857146,453764.0,285254.0,7807.0,383.0,155.9883642196655,744.7885117493472,20.383812010443865
convnet_L3_F768_K3x3_W50,3,29839882,26618880010,ConvNet,50,1880.0,373.0,0.0,2.169491525423729,97.79661016949152,55.30508474576271,25.0,50.0,7591.423728813559,4750.457627118644,157.88135593220338,42.44594594594594,32.911458333333336,27.785714285714285,31.517241379310345,34.88235294117647,447894.0,280277.0,9315.0,260.0,230.05566358566278,1077.9884615384615,35.82692307692308
convnet_L3_F768_K3x3_W55,3,33871882,32208844810,ConvNet,55,1905.4237288135596,373.0,0.0,3.114406779661017,97.03389830508476,56.22033898305085,25.0,50.0,7734.694915254237,4892.3050847457625,126.135593220339,42.85714285714285,33.19021739130435,28.06451612903226,31.916666666666668,35.0,456347.0,288646.0,7442.0,251.0,238.9115333557128,1149.98406374502,29.649402390438247
convnet_L3_F768_K3x3_W60,3,38287882,38331187210,ConvNet,60,1937.0677966101696,373.0,0.0,1.9364406779661016,95.3728813559322,52.83050847457627,25.0,50.0,7773.372881355932,5015.762711864407,133.16949152542372,43.1551724137931,33.54081632653061,27.870967741935484,31.848484848484848,35.69230769230769,458629.0,295930.0,7857.0,227.0,263.59878063201904,1303.6563876651983,34.61233480176212
convnet_L3_F768_K3x3_W65,3,43087882,44985907210,ConvNet,65,1980.0,373.0,0.0,1.576271186440678,97.89830508474576,51.77966101694916,25.0,50.0,7530.457627118644,4818.135593220339,120.8813559322034,42.8448275862069,33.345,27.967741935483872,31.696969696969692,35.1578947368421,444297.0,284270.0,7132.0,166.0,361.8993759155273,1712.4698795180723,42.963855421686745
